h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7], ID
61.94755244755245,0,0,36864.0,731.6552505623746,-19.10394020518943,85.8997569721702,2.369508037182909,0
51.69318181818181,0,0,36864.0,505.2530929652734,-25.248087499085546,94.62538303022319,2.20390074334662,0
60.27972027972029,0,0,36864.0,672.0601496405692,-21.27269142507424,89.85132430746377,2.305587833052015,0
66.19230769230771,0,32,36864.0,741.8607618343196,-19.44894345781452,89.63055232719864,2.38199515757375,0
61.20979020979021,0,32,36864.0,674.8939740329599,-21.294089973559135,89.0492884488868,2.329438175196246,0
60.37062937062937,0,0,36864.0,654.8429690938432,-21.85932067216214,91.24456203055551,2.31681463576372,0
62.13986013986015,0,0,36864.0,714.0779744730792,-19.974253383824873,87.48676306959338,2.3485467716621824,0
48.084790209790214,0,0,36864.0,436.8942062226454,-26.624536787293327,96.96881258438994,2.1001462084163265,0
60.50961538461539,0,0,36864.0,694.9771519045858,-20.156747320799113,87.39996598607668,2.3599027237309564,0
66.77534965034965,0,32,36864.0,743.7399764925851,-19.63963028011567,90.33433533958963,2.359917113527374,0
64.91258741258741,0,0,36864.0,734.8539399848403,-19.83848323557854,88.37977656765672,2.339263444055234,0
66.1381118881119,0,32,36864.0,738.0509373166169,-19.565458424271934,90.54354017337074,2.3704619368981263,0
59.55944055944056,0,0,36864.0,653.8079062545846,-21.717551791120705,89.60886876625803,2.3135655801403283,0
69.13548951048952,0,32,36864.0,788.8257210583342,-17.986103039932075,88.96510859528885,2.4053421042926884,0
59.88374125874126,0,0,36864.0,634.4449888098135,-22.521444863501706,91.74034011095794,2.3055271082040933,0
64.06905594405595,0,0,36864.0,758.2126906228605,-18.339489214707,86.56108294618181,2.39265995904953,0
61.51923076923077,0,0,36864.0,698.7412125134479,-20.723405562252278,88.60063117655048,2.3015751253546637,0
54.394230769230774,0,0,36864.0,601.3717440912452,-22.181500137845145,88.05317173197183,2.2943011048936524,0
62.98251748251748,0,0,36864.0,722.702758997995,-19.97218725655462,88.29152481004486,2.3320722868344173,0
65.66958041958043,0,32,36864.0,735.9103039115605,-19.239149607686684,90.18050426487477,2.408387119417198,0
60.62150349650349,0,0,36864.0,710.2969963957589,-19.66663263188156,86.38881788368853,2.3567342275915997,0
59.27972027972028,0,0,36864.0,666.1589258643455,-20.91525947951847,88.5594484989317,2.3455938962381326,0
62.09440559440559,0,0,36864.0,709.1125223116045,-20.109088521547203,87.69595514788217,2.3485564307137667,0
44.51923076923077,0,0,36864.0,368.8771390868747,-27.466755589011836,99.20773157756891,2.0364170694297203,0
69.42395104895105,0,32,36864.0,787.8645524192808,-18.243840666150522,89.16483731510165,2.390355889229927,0
131.18135143902194,128,128,36864.0,327.4277535334044,4.720616832585811,145.59990083045224,2.4644374841245287,1
125.71134551067661,96,128,36864.0,211.8457888925299,20.63472503625339,162.84620727222898,2.322294247614468,1
134.67088735025337,160,128,36864.0,269.29786791885226,24.929412007816218,136.71053971866124,2.4579606002968055,1
134.9729868793414,128,128,36864.0,328.8761084374246,17.896423928100763,175.46600562160341,2.584538452538239,1
106.22914732497398,64,96,36864.0,454.17833929136776,-7.87857013634229,131.0091817971802,2.8368391827959853,1
109.696133152873,96,96,36864.0,226.8536218180319,10.795496088475709,134.75196678471642,2.1942589443582943,1
142.82685875996913,160,160,36864.0,307.42577955887737,16.430800695432143,141.9943357496082,2.4990274102902585,1
114.33787094104093,160,128,36864.0,360.1356672050018,-5.953478418912552,151.28706267322593,2.698213002799618,1
108.31807250478182,64,96,36864.0,341.89746659748494,16.96653062941454,149.53075210818832,2.215589081151568,1
136.77377210545743,192,160,36864.0,652.6370531940818,7.885009115197346,105.32488882086678,2.8357686050031585,1
103.33164058567579,0,96,36864.0,683.8159754760508,-10.977490911930168,112.69042872085345,2.81399677887004,1
134.73388440845181,192,128,36864.0,296.72775170854004,24.539700307720533,130.3073840360086,2.4612937511843525,1
120.02120781646737,96,128,36864.0,221.1869998517634,17.66265535088835,167.32395470702252,2.3879574220583377,1
136.77377210545743,192,160,36864.0,652.6370531940818,7.885009115197346,105.32488882086678,2.8357686050031585,1
88.61108936141655,0,96,36864.0,590.4892660121351,-19.92604071312418,118.61695512410732,2.7337975329919484,1
105.15247033030951,96,96,36864.0,183.13617671632247,-9.98464332011817,175.98978471067142,2.2757204194081657,1
134.5617163118981,192,160,36864.0,680.4211414445156,5.997362769789695,104.978931578981,2.8208511947702712,1
113.93053768973502,128,128,36864.0,375.6097423952937,-5.321220971989964,172.38768054485095,2.6850627321895852,1
96.80607599467567,96,96,16384.0,121.62909662576439,32.18014770334251,144.3206504837907,1.964511674234218,1
119.41092381516985,160,128,36864.0,405.0013099571064,-4.751966367297291,141.4502720184659,2.663136049428619,1
125.00370241943602,96,128,36864.0,566.9895411887159,14.705090621092522,135.9976155660335,2.8165643742535966,1
150.81388351360724,192,160,36864.0,226.8420042949504,23.776703988891423,109.67769985131346,2.2152187430374823,1
125.99447433473898,128,128,36864.0,310.1285685707114,6.924008443446747,166.75183569018805,2.5794846354176006,1
136.45663918748113,192,160,36864.0,716.7237700945882,7.812926498061971,103.17698469166554,2.826983001223348,1
129.77179226183154,160,128,36864.0,245.73423690132927,18.471161031396985,139.14421294914686,2.392191703026256,1
109.09658728649566,160,128,36864.0,433.1653099081402,-5.578720245997294,132.50727503393324,2.8292262585589025,1
110.48001700204694,96,128,36864.0,521.4302923770066,-8.726689060251946,139.0837042181458,2.803988450779578,1
143.44823883401753,128,128,36864.0,325.6313222519944,26.47116300221808,155.81381111737753,2.625945869711697,1
121.74217290634333,160,128,36864.0,225.95051101985885,10.860702284728118,140.16436010632899,2.407313739412598,1
138.93464278923057,224,160,36864.0,744.3963981356717,9.528601151851372,98.52635703702003,2.8173512958126294,1
76.27941521906914,96,96,36864.0,220.0282494153137,-35.96976200913372,183.92099122765225,2.2767301005108873,1
120.06022304001073,128,128,36864.0,259.81453753195234,9.02594354748853,132.49504444763215,2.473611309532232,1
136.3653650406595,160,160,36864.0,557.325535671178,7.791658571547652,119.21814849931118,2.7874519671590754,1
101.18472947729892,128,96,36864.0,431.0861486346384,-15.65086167665802,143.6849340371311,2.7938763366137884,1
155.18680999093968,192,160,36864.0,350.0265560317297,26.420377000779567,125.89531225647522,2.6061235288778097,1
121.59506045793671,128,128,36864.0,215.15276168429077,13.197147791497294,143.08501818749195,2.3766738009896464,1
116.6293889330097,128,128,36864.0,631.3925704739285,1.1585627338983815,130.50438518038013,2.8851426448220336,1
107.79584120982986,96,96,25600.0,207.3764746671763,31.493455816932205,176.65349219859988,2.3447469039526854,1
115.803626357647,128,128,36864.0,240.4728700802212,4.312538689051452,132.5594037429745,2.4154809001041473,1
115.64649164998153,0,128,36864.0,748.8766061371042,0.683383698368472,113.34485524778779,2.893445211052257,1
138.02261719667564,160,160,36864.0,294.3779463708856,16.44718740511976,112.86112243315085,2.465664143007174,1
127.78810080424157,160,128,36864.0,639.4546170926997,4.986585379672372,112.9833141012048,2.926402129320862,1
142.43527477321283,160,160,36864.0,413.4017205029518,19.919330720753265,124.15704599003202,2.768174535831028,1
161.9722374470084,160,160,36864.0,332.5505966003505,23.11338493057094,116.31612810838226,2.4857594559568215,1
152.49869688258522,192,160,36864.0,297.5642415887222,25.455604373518636,110.30100462883347,2.4247624584705885,1
130.1902215858883,128,128,36864.0,213.8323300238677,16.156427243956575,144.2500392616447,2.366757485488508,1
157.5882148969251,192,160,36864.0,252.50676802163204,24.594947267108378,110.6871634013945,2.385866803582449,1
161.9722374470084,160,160,36864.0,332.5505966003505,23.11338493057094,116.31612810838226,2.4857594559568215,1
131.95234952629164,160,160,36864.0,314.41000241745337,4.699723274285921,141.66862266211533,2.455483725744763,1
110.3346942427937,160,128,25600.0,269.0892569418507,26.271321247367695,132.24529740115423,2.416848658216073,1
146.82466639075625,128,160,36864.0,393.1040209920402,21.082426668514046,133.39943384209644,2.687609424431475,1
106.77750808156509,64,96,25600.0,397.7849568422758,22.194673921234976,136.02500901746134,2.722666889845642,1
108.9752463618975,128,128,36864.0,101.10094157251999,-21.687590792770976,257.0840313367132,1.7739018225833476,1
125.04558114562477,64,128,36864.0,495.2713382076705,12.790885561065616,137.41044042430843,2.8749220959316726,1
158.4494133175244,160,160,36864.0,302.44614080341455,28.132701332101966,124.66238187062527,2.5405323380961016,1
137.02862384089664,128,128,25600.0,222.3326357529434,27.28090402711911,114.22424225806739,2.307767092152213,1
138.90350219796198,160,160,36864.0,180.51885397459455,22.302323665111825,124.67065697111475,2.180981973358588,1
109.48172839229986,128,128,36864.0,426.7514994285981,-10.550235384115064,147.45259164028838,2.7394987730126994,1
123.02931734544356,160,128,16384.0,177.2935931354761,26.68411030679722,96.0466020237488,2.0553704744412786,1
136.33100300891488,160,160,36864.0,343.041169784119,7.190362001849967,120.82127172450147,2.4364038851627114,1
129.0723817406964,160,128,25600.0,242.02553189807156,24.537516208402845,110.25908188720541,2.305661352744344,1
133.1754230937014,192,128,36864.0,387.99103175526767,12.920097601848239,127.43342957362114,2.713576730294582,1
145.80812295164483,192,160,36864.0,317.5750726237857,27.47944602601892,130.77168775021852,2.5368203966173257,1
111.52340577845885,128,128,36864.0,373.30684957859614,-7.82181218661469,181.94110545209992,2.6565745170003456,1
218.57605468749998,224,224,16384.0,57.93932090587615,23.17788353779753,67.32611047833359,0.43269843413038694,2
219.19326822916665,224,224,16384.0,48.054312043741014,23.113698140274284,66.96380605412678,0.4072761385903892,2
219.01660807291663,224,224,16384.0,55.26168915430175,23.133468661338075,67.03584785076946,0.3922810369982188,2
219.5020572916667,224,224,16384.0,46.822261840735536,23.067878229752807,66.68029298326462,0.4088840750904591,2
219.06485677083336,224,224,16384.0,53.413357663451315,23.116561710984627,66.95580060813504,0.422097466101402,2
218.5842252604167,224,224,16384.0,59.74427195459472,23.176495435213894,67.3021125416136,0.42226337056549956,2
218.93466796875003,224,224,16384.0,51.092827468315754,23.137860016202527,67.11291174922067,0.4266233043058925,2
218.78189453125,224,224,16384.0,49.8065521229585,23.148485366375784,67.2063979501229,0.4567723775950774,2
218.63142578125002,224,224,16384.0,56.68685864888827,23.171361882155896,67.29298555026425,0.4340898119718327,2
215.89632812500003,224,224,25600.0,125.29907318445841,23.26879530854969,67.93838428432319,0.41636282389876966,2
216.12985026041667,224,224,25600.0,127.20907725956707,23.16687258086463,67.50628233811162,0.41908319632654634,2
215.24351562500001,224,224,25600.0,141.28023725713095,23.214800118499245,67.87675860135944,0.4608564295973956,2
215.87747395833333,224,224,25600.0,128.00479008780584,23.23056411433788,67.79811709116065,0.42661362986497126,2
215.78171223958333,224,224,25600.0,139.03780682753987,23.110079562143774,67.34672601711684,0.4106024311813398,2
215.9523763020833,224,224,25600.0,139.5503805604246,23.047511125463988,67.07946063243108,0.4008719716275335,2
214.77200520833333,224,224,25600.0,152.04837859895494,23.204576068389695,67.9182463838106,0.46403742695626354,2
215.5799674479167,224,224,25600.0,131.1068658527321,23.261961963134677,67.98823791583797,0.4503882752659611,2
217.00391276041668,224,224,25600.0,118.28390270868408,23.044818344175155,66.8674733225069,0.37279892698161154,2
216.27889322916664,224,224,25600.0,120.26118877917396,23.216051020975897,67.67565330285078,0.42161979939915606,2
216.60013020833333,224,224,25600.0,119.68560546663073,23.13971111734132,67.30484013579398,0.39743415155867756,2
215.07533203125,224,224,25600.0,148.046522080946,23.17253226628707,67.73676526210696,0.453901744705186,2
215.02165364583334,224,224,25600.0,152.1538704264111,23.13545914970335,67.59833224575802,0.44236296771978756,2
212.25913411458336,224,224,25600.0,194.97356582424908,23.2974154092622,68.7840991054507,0.5440348931133756,2
211.3819466145833,224,224,25600.0,198.8191588036802,23.483719310162808,69.70781908169914,0.5939955697874645,2
214.69579427083335,224,224,25600.0,162.7768340520011,23.07869425359582,67.44299346319714,0.43306595257840635,2
215.41884765625,224,224,25600.0,145.47982701500257,23.115071437693583,67.44351801354344,0.43008113710271423,2
213.47264973958335,224,224,25600.0,160.5384506034798,23.453422785602353,69.14446045751824,0.5146830621111308,2
216.3411393229167,224,224,25600.0,126.04353893279499,23.132696810050433,67.3235529979285,0.3962865108949112,2
214.37024739583333,224,224,25600.0,167.05712893115148,23.108223413202595,67.62413970265455,0.4499784024450616,2
99.97871621621621,64,96,36864.0,276.8113352669604,-9.149748508702801,143.46350916186842,2.528320221701865,3
102.51291441441441,64,96,36864.0,245.17646394953485,-4.431642744476676,149.20280481114492,2.4282859882013175,3
108.15244594594594,96,96,36864.0,250.44388331748385,3.1017806687030185,163.32974227501964,2.471600156403933,3
99.67869819819819,128,96,36864.0,289.9000551034793,-13.46344160866787,151.68543947268233,2.5448075834353903,3
104.04098648648649,96,96,36864.0,224.80579902249968,-3.2183304458966457,185.21748635146395,2.4019297450530024,3
137.45943693693692,192,160,36864.0,467.7191879108205,16.90680494066468,103.63506023606868,2.6460005716264785,3
131.79894594594595,160,128,36864.0,288.2176228340943,22.41187959200643,134.9802796238783,2.509784772956952,3
123.79052702702703,64,128,36864.0,406.18019531437943,13.913104622630978,103.48928797954775,2.391164201325961,3
123.79052702702703,64,128,36864.0,406.18019531437943,13.913104622630978,103.48928797954775,2.391164201325961,3
127.72361261261261,160,128,36864.0,273.2202170172774,18.7224228037715,117.95548834454347,2.3332604443280673,3
123.66003603603602,192,160,36864.0,567.7195350448827,7.625128077032283,84.11007103367709,2.3305310505767336,3
123.38812162162162,64,128,36864.0,317.94213303869157,12.788539865596555,105.69216579340495,2.3830075058492017,3
118.9580045045045,64,128,36864.0,446.6260374301777,9.909576901123918,103.01025738796514,2.4520944151083865,3
118.68376576576577,64,96,36864.0,299.63796345260124,11.98552702678085,108.6409267444512,2.3058763472253845,3
128.7661081081081,192,160,36864.0,450.0174816426832,7.9631763835582925,88.9658853615976,2.376234966639118,3
118.98104504504505,64,128,36864.0,301.4639460797013,13.33031359521463,131.19163778618952,2.481831052172084,3
124.89403603603603,160,128,36864.0,370.3272405989368,11.632948466509792,111.60923902615475,2.606250859977959,3
129.172009009009,64,128,36864.0,321.79150656755746,19.565844153781804,121.61127743259458,2.4901134539923433,3
121.37595495495495,64,128,36864.0,447.5479741258725,10.16019648492372,102.01300496394526,2.5358855058619514,3
127.13578378378378,64,128,36864.0,330.1854521022644,15.372247186803431,100.07567765244964,2.283162850926689,3
134.35009009009008,160,160,36864.0,429.59006700349,11.855183709064784,86.61150770261303,2.2318864046597264,3
121.8543063063063,128,128,36864.0,299.19181513692064,13.99164075879646,130.87134584545714,2.4809214756745686,3
119.18463063063064,128,128,36864.0,260.22518488722505,14.539055460251664,153.3312424378082,2.4991279041439185,3
119.53977027027027,96,128,36864.0,232.80886591682645,18.906083420734603,163.8709683855172,2.3876542677286534,3
118.35418468468468,128,128,36864.0,260.7866997817725,13.331106145058131,154.67670614711108,2.5103666159137714,3
119.63765315315315,96,128,36864.0,241.6189844917189,19.558596787023575,167.05889824354637,2.4158834853547533,3
118.90511711711713,128,128,36864.0,263.9349827629251,15.014631349770656,153.62834823754378,2.498476589273221,3
117.1099954954955,96,128,36864.0,236.7813265878353,16.0196279438323,158.6885256598878,2.3924874686487914,3
117.50938738738739,128,128,36864.0,263.94219168732246,12.558798194417868,153.10695801337403,2.5132784488327786,3
115.63082882882883,96,96,36864.0,235.8128199366529,14.86252090384815,159.7001673576334,2.3835192509776104,3
116.78886486486488,64,128,36864.0,265.32015747406865,12.867117212275318,152.6348434356319,2.499119968960501,3
117.87950900900901,96,128,36864.0,242.26598478968583,17.67668414475329,162.66571324938218,2.4026111109697936,3
116.74974774774773,64,128,36864.0,260.49342848303706,13.159485183719557,153.59740934255763,2.4837511502217198,3
118.49678378378378,96,128,36864.0,242.5043714547419,18.021554485282778,163.52760709723475,2.4140573567656585,3
156.0854591836735,160,160,36864.0,122.75291362160299,23.549422136321667,103.82846267474054,1.7953484671418078,4
128.36926020408163,128,128,25600.0,98.9548946382204,28.015628816107533,106.85386933468054,1.7853480234328858,4
150.78507653061223,160,160,25600.0,52.36779103880869,24.04711258428518,73.70010627482115,1.0565847001372326,4
131.2735969387755,128,128,25600.0,124.66809844652944,26.30374066476787,98.9821562958073,1.8721883725674808,4
114.41390306122447,128,128,16384.0,50.9093891034172,26.2175960533023,91.69714380722334,1.378392985807987,4
142.91198979591834,160,160,25600.0,241.11733534692576,23.699213595475797,91.83525066967731,2.1454595153606864,4
123.42729591836735,128,128,36864.0,70.88119513191118,6.1233087863066284,217.5714304257479,1.469624598848776,4
132.63329081632654,160,160,36864.0,284.9211688631528,11.430547114844552,99.23927499802572,2.2321658361820873,4
167.65816326530611,192,192,25600.0,146.79661794564765,25.127226852538076,80.81047179980108,1.6691677763332817,4
168.66454081632654,192,160,25600.0,102.31469614711318,24.501006466671075,77.5343522802236,1.5751299050863365,4
127.67091836734694,128,128,25600.0,135.36401418028944,25.249506668792886,113.21144659125672,1.9269040134944913,4
173.86479591836735,192,192,36864.0,156.54745987999792,23.974726375108077,84.00839240267447,1.765887221733113,4
149.32142857142858,192,192,36864.0,377.649075255102,19.52464890103182,84.44410172024035,1.9838047124916376,4
138.98405612244898,192,160,36864.0,409.14075266287165,15.016958197722449,94.76151984210941,2.3482400271082637,4
131.1033163265306,128,128,25600.0,169.607402961982,29.036436717139946,120.281889475345,2.205913148894779,4
152.60969387755102,160,160,25600.0,72.02496274338817,24.26414665447618,78.24558849793435,1.3519206099689884,4
163.66007653061226,160,160,36864.0,85.20047997375768,25.628123816422537,92.97475773877157,1.603663611480876,4
137.61989795918367,160,160,16384.0,127.78933826400458,25.07868702997638,80.60148304327411,1.5938924498802074,4
131.4030612244898,128,128,25600.0,78.89423352249064,25.39902431419047,92.72539369852932,1.4817058248966475,4
121.00892857142857,128,128,25600.0,145.61510483099488,30.389860897288408,135.57094928819137,2.1157663699265226,4
164.0031887755102,224,192,36864.0,569.2544630146781,23.278313078639105,96.22360203955732,2.453814725262093,4
147.4783163265306,160,160,25600.0,110.68154199259422,24.633238111074604,80.00947106904215,1.423925795789852,4
137.69260204081633,128,128,36864.0,153.12913218938724,27.149816018706044,143.39122412194496,2.149396770261077,4
130.40752551020407,128,128,16384.0,63.160681696347226,24.99476375765257,82.17702477486583,1.4655228117140364,4
148.11862244897964,160,160,25600.0,100.45614925259008,24.830032888673117,79.87205840566108,1.377467611200599,4
128.16198979591837,160,128,25600.0,160.81814848468085,28.076142070153086,103.997667902107,1.8068030188713322,4
129.27933673469389,128,128,25600.0,72.65765708786702,27.928025867182793,106.40148877158852,1.6180754648556253,4
133.46364795918367,160,128,36864.0,306.31193621920227,14.237058259032418,113.06213641440463,2.464702979530504,4
133.27997448979593,192,160,36864.0,399.2269683672656,12.603622978160727,96.92753776660862,2.4614789109762194,4
159.8265306122449,160,160,9216.0,40.15950385256143,23.916864886309703,73.80888788292275,1.2115109448454147,4
111.96237244897958,128,128,16384.0,44.36716995970103,25.628693465600797,85.42716958911531,1.2313322850109865,4
114.02104591836734,128,128,16384.0,62.35166657244052,26.627147074708645,94.66901537369606,1.5171638783447767,4
138.1434948979592,160,160,25600.0,145.14123992729265,25.595956438034232,94.17653962713314,1.9280380758022324,4
109.05357142857144,160,128,25600.0,324.8944116709184,20.38292413475259,107.50419381564559,2.3989135160558446,4
105.69897959183673,160,128,36864.0,484.1442855841316,-16.9979172032795,110.12150429458553,2.1311340690007423,4
152.37117346938774,160,160,25600.0,29.970023679912018,23.708467596619474,71.66369858316342,0.8840364737419165,4
180.8329081632653,192,192,36864.0,292.91200748874166,23.00079352478539,82.19876665518903,2.03174121251831,4
180.05102040816328,192,192,36864.0,357.7802868596418,23.849539162307387,84.10363001890539,2.1153343835363305,4
141.68494897959184,160,160,25600.0,104.97802653028685,25.47005703150422,83.39310303675325,1.440328704776124,4
124.2436224489796,128,128,16384.0,32.032121829120676,23.28766246550088,68.83952959672806,0.6243374366688221,4
120.43367346938776,128,128,16384.0,48.26730724177426,24.37807053944239,76.01464993086817,1.0534789861599008,4
131.54783163265304,128,128,36864.0,317.28120317502805,6.516701863379792,143.880578472761,2.4754475651057684,4
